title,media,date,datetime,desc,link,img
Ukraine's first strikes on Russia with American weapons confirmed – AP,Українська правда,5 hours ago,2024-06-06 02:29:40.596519,Ukraine has used American weapons to launch attacks on the territory of Russia after the US authorised Ukraine to do it.,https://www.pravda.com.ua/eng/news/2024/06/5/7459375/&ved=2ahUKEwic__KqusaGAxXD5MkDHck3MWQ4WhDF9AF6BAgGEAI&usg=AOvVaw0UNAu7hvtCIk2y7YhBpDhe,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Ukraine frustrated with US over F-16 pilot training,Politico,5 hours ago,2024-06-06 02:29:40.598521,"Ukrainian officials are pressing the U.S. and other countries to ramp up their F-16 pilot training, saying the current pipeline isn't producing enough...",https://www.politico.com/news/2024/06/05/ukraine-f-16-pilot-training-00161742&ved=2ahUKEwic__KqusaGAxXD5MkDHck3MWQ4WhDF9AF6BAgJEAI&usg=AOvVaw3n49-YtrpcmjHMpRx7-TjZ,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Chelsea BLOCK Enzo Fernandez and Mykhailo Mudryk from representing Argentina and Ukraine at next month's Olymp,Daily Mail,5 hours ago,2024-06-06 02:29:40.600670,"EXCLUSIVE BY KIERAN GILL: The Premier League club want Maresca to go into the next season with a fully-fit squad to choose from, having seen how their last...",https://www.dailymail.co.uk/sport/football/article-13498381/Chelsea-BLOCK-Enzo-Fernandez-Mykhailo-Mudryk-Argentina-Ukraine-Olympic-Games-injury-nightmare.html&ved=2ahUKEwic__KqusaGAxXD5MkDHck3MWQ4WhDF9AF6BAgEEAI&usg=AOvVaw24-bsTSnn520osJaEKkhWl,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Ukrainian official in Beijing urges China to attend peace summit,Reuters,5 hours ago,2024-06-06 02:29:40.602728,Ukraine's first deputy foreign minister visited China on Wednesday and urged it to send a delegation to a planned summit on Ukraine this month in...,https://www.reuters.com/world/ukrainian-official-beijing-urges-china-attend-peace-summit-2024-06-05/&ved=2ahUKEwic__KqusaGAxXD5MkDHck3MWQ4WhDF9AF6BAgIEAI&usg=AOvVaw3ubBs7bNflzBEaKRjaa3FM,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"Battlefield situation is difficult, but Ukraine 'has chance' to change it, Syrskyi says",The Kyiv Independent,6 hours ago,2024-06-06 01:29:40.604573,"Russia is continuing to push on the Kurakhove, Pokrovsk, Kupiansk, and Kharkiv sectors, Commander-in-Chief of Ukraine's Armed Forces Oleksandr Syrskyi said...",https://kyivindependent.com/battlefield-situation-is-difficult-but-ukraine-has-chance-to-change-it-syrskyi-says/&ved=2ahUKEwic__KqusaGAxXD5MkDHck3MWQ4WhDF9AF6BAgDEAI&usg=AOvVaw2oYocy822r4gNq4U38UNU0,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Russian soldier who hid for three weeks captured by Ukraine's border guards in Vovchansk,Українська правда,6 hours ago,2024-06-06 01:29:40.606431,The soldiers from the Ukrainian Stalevyi Kordon (Border of Steel) brigade have recaptured four Russian firing positions during assault actions in the city...,https://www.pravda.com.ua/eng/news/2024/06/5/7459367/&ved=2ahUKEwic__KqusaGAxXD5MkDHck3MWQ4WhDF9AF6BAgFEAI&usg=AOvVaw2QntI_CsFy6355GnOCitzC,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
‘I’ve met Putin the beast. There’s no point holding talks’ | Former Ukraine PM,YouTube,6 hours ago,2024-06-06 01:29:40.608302,"There is not any chance that Putin will stick to his word.” Vladimir Putin's delusion that he will outlast the West and Ukraine make negotiations pointless,...",https://www.youtube.com/watch%3Fv%3DEZ32E36DT1E&ved=2ahUKEwic__KqusaGAxXD5MkDHck3MWQ4WhDF9AF6BAgCEAI&usg=AOvVaw3Jd_kUMjPb6INmYolOTSta,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Russia-Ukraine war: Joe Biden and Volodymyr Zelenskiy to meet for talks in Normandy – as it happened,The Guardian,6 hours ago,2024-06-06 01:29:40.610107,"US president and Ukrainian president to sit down after they arrive for anniversary of D-day landings in France, White House confirms.",https://www.theguardian.com/world/live/2024/jun/05/russia-ukraine-war-joe-biden-volodymyr-zelenskiy-meet-talks&ved=2ahUKEwic__KqusaGAxXD5MkDHck3MWQ4WhDF9AF6BAgAEAI&usg=AOvVaw38hecKAmepnVyFlSI33Ijx,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Biden to tout American global leadership during trip to France,"ABC News - Breaking News, Latest News and Videos",6 hours ago,2024-06-06 01:29:40.611799,"President Joe Biden will look to highlight America's global leadership as conflicts in Ukraine and Gaza remain top focuses for him and allies,...",https://abcnews.go.com/Politics/biden-france-tout-american-global-leadership-contends-wars-ukraine-gaza/story%3Fid%3D110786489&ved=2ahUKEwic__KqusaGAxXD5MkDHck3MWQ4WhDF9AF6BAgBEAI&usg=AOvVaw0W1b-_rEOjiNjJtC1H3qpo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Moscow ready to strike French troops as UK sends Kyiv 1000 drones - latest updates,The Independent,6 hours ago,2024-06-06 01:29:40.613524,"Russia is ready to strike French troops if they are sent to to Ukraine to help train Kyiv's soldiers, the Kremlin has suggested.",https://www.independent.co.uk/news/world/europe/russia-ukraine-war-putin-attack-weapons-nato-b2556849.html%3Fpage%3D2&ved=2ahUKEwic__KqusaGAxXD5MkDHck3MWQ4WhDF9AF6BAgHEAI&usg=AOvVaw0_etPiPGxPxQJvH-RE3Wky,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
The sun rises over Normandy's beaches on D-Day's 80th anniversary,AP News,1 hour ago,2024-06-06 06:29:41.111660,The sun is rising again over Normandy beaches where soldiers fought and died exactly 80 years ago on D-Day.,https://apnews.com/article/d-day-france-russia-ukraine-wwii-7b6896a9d891fb2d2f75b29e1cfd67ad&ved=2ahUKEwipto6rusaGAxV748kDHUEANfMQxfQBegQIBhAC&usg=AOvVaw22JSFB9CpTSSrXjnI9qO19,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"Slamming China over its stance on Russia and the war, Ukraine might have made a big miscalculation",CNBC,1 hour ago,2024-06-06 06:29:41.131357,"Ukrainian President Volodymyr Zelenskyy's very public criticism of China over its relationship with Russia, and cool stance toward a forthcoming peace...",https://www.cnbc.com/2024/06/06/ukraines-criticism-of-china-and-its-stance-on-russia-could-backfire.html&ved=2ahUKEwipto6rusaGAxV748kDHUEANfMQxfQBegQICRAC&usg=AOvVaw3QoQHv29J9hjsVQY-Dr2Y-,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"Putin warns Russia could provide weapons to strike NATO allies, Western targets",Australian Broadcasting Corporation,1 hour ago,2024-06-06 06:29:41.150008,Russia could arm countries with long-range weapons to strike Western targets in response to NATO allies allowing Ukraine to use their arms to attack Russian...,https://www.abc.net.au/news/2024-06-06/putin-warns-russie-could-provide-weapons-to-strike-west/103944466&ved=2ahUKEwipto6rusaGAxV748kDHUEANfMQxfQBegQIAhAC&usg=AOvVaw2agpuiXAJciKLRt7BK6-lJ,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"Ukraine-bound passenger train collides with freighter in Czechia, at least 4 dead",The Kyiv Independent,2 hours ago,2024-06-06 05:29:41.168801,Ukrainian Railways said there were no fatalities or injuries in the car trains with passengers heading to Chop.,https://kyivindependent.com/ukraine-bound-passenger-train-collides-with-freighter-in-czechia-casualties-reported/&ved=2ahUKEwipto6rusaGAxV748kDHUEANfMQxfQBegQIBxAC&usg=AOvVaw2p4m_7Pko9PAhTz7qrRs5C,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"General Staff: Russia has lost 515,000 troops in Ukraine since Feb. 24, 2022",The Kyiv Independent,2 hours ago,2024-06-06 05:29:41.187385,This number includes 1300 casualties Russian forces suffered just over the past day.,https://kyivindependent.com/general-staff-russia-has-lost-515-000-troops-in-ukraine-since-feb-24-2022/&ved=2ahUKEwipto6rusaGAxV748kDHUEANfMQxfQBegQIBRAC&usg=AOvVaw193PzkZKdV1RXQR-VEVtVa,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Russian war losses in Ukraine reach 515K,Ukrinform,2 hours ago,2024-06-06 05:29:41.207462,"The total combat losses the Russian invasion troops sustained in Ukraine from February 24, 2022 to June 6, 2024 amount to an estimated 515000,...",https://www.ukrinform.net/rubric-ato/3871895-russian-war-losses-in-ukraine-reach-515k.html&ved=2ahUKEwipto6rusaGAxV748kDHUEANfMQxfQBegQIARAC&usg=AOvVaw3VBmFv-91T3grtlR56Nsb6,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
France to provide Ukraine over $700 million in critical infrastructure support,The Kyiv Independent,2 hours ago,2024-06-06 05:29:41.227674,"The funds will primarily focus on projects related to Ukraine's transportation and energy infrastructure, hit hard by heavy Russian assaults in 2024.",https://kyivindependent.com/france-to-provide-ukraine-over-700-million-in-critical-infrastructure-support/&ved=2ahUKEwipto6rusaGAxV748kDHUEANfMQxfQBegQIAxAC&usg=AOvVaw1sKYqzHdvDvRk7UcXGGJrY,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Russia could hand others long-range weapons to strike West: Putin,Euronews.com,2 hours ago,2024-06-06 05:29:41.246372,It comes after NATO allies allowed Ukraine to use similar arms to strike targets deep within Russian territory. ADVERTISEMENT. Russian President Vladimir...,https://www.euronews.com/2024/06/05/putin-warns-germany-ukraine-using-its-weapons-would-be-a-dangerous-step&ved=2ahUKEwipto6rusaGAxV748kDHUEANfMQxfQBegQIABAC&usg=AOvVaw1izhvbY3e4498qTNio3G9p,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
At least four dead as Ukraine-bound passenger train collides with freighter in Czechia,Ukrinform,3 hours ago,2024-06-06 04:29:41.265159,"In the Czech Republic, a passenger train heading to Chop, Ukraine, collided with a freight train, leaving four passengers killed and killing four people and...",https://www.ukrinform.net/rubric-emergencies/3871890-at-least-four-dead-as-ukrainebound-passenger-train-collides-with-freighter-in-czechia.html&ved=2ahUKEwipto6rusaGAxV748kDHUEANfMQxfQBegQICBAC&usg=AOvVaw2NXsDTFZrKxr3hqB9luqvW,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"Slovakia's Fico says he was targeted for Ukraine views, in first speech since assassination attempt",AP News,3 hours ago,2024-06-06 04:29:41.285945,Slovakia's populist Prime Minister Robert Fico says he believes he was targeted for having a Ukraine position contrary to the European mainstream but bears...,https://apnews.com/article/slovakia-prime-minister-fico-speech-online-878f0271e2ec3d3c378abe966415e20b&ved=2ahUKEwipto6rusaGAxV748kDHUEANfMQxfQBegQIBBAC&usg=AOvVaw2cPX-Gi8FAf-XhuOcu9KMH,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Man sentenced in hit-and-run that killed Ukrainian girl in Montreal,CTV News Montreal,7 hours ago,2024-06-06 00:29:41.705308,The driver who struck and killed a seven-year-old Ukrainian refugee in 2022 has been sentenced to 12 months to be served in the community followed by a year...,https://montreal.ctvnews.ca/man-sentenced-in-hit-and-run-that-killed-ukrainian-girl-in-montreal-1.6914375&ved=2ahUKEwji7barusaGAxVTGtAFHWUCAdE4ZBDF9AF6BAgHEAI&usg=AOvVaw2HIGckJLBvepn49j3A-BR9,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"Zelenskyy arrives in Qatar, which helps to return Ukrainian children from Russia",Українська правда,7 hours ago,2024-06-06 00:29:41.708416,President Volodymyr Zelenskyy has arrived in Qatar for talks with the countrys emir.,https://www.pravda.com.ua/eng/news/2024/06/5/7459353/&ved=2ahUKEwji7barusaGAxVTGtAFHWUCAdE4ZBDF9AF6BAgJEAI&usg=AOvVaw3UZ5Hyc0b94mu9VH3UHel2,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Ukraine-Russia war live: Kharkiv children evacuated as fears of fresh Russian offensive grow,The Telegraph,7 hours ago,2024-06-06 00:29:41.711312,"Children are being evacuated from border villages in the Kharkiv region amid fears of a renewed Russian offensive, local authorities have said.",https://www.telegraph.co.uk/world-news/2024/06/05/ukraine-russia-war-latest-news7/&ved=2ahUKEwji7barusaGAxVTGtAFHWUCAdE4ZBDF9AF6BAgCEAI&usg=AOvVaw1RztAcMvUWuQY_MKpsjmsc,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Biden To Hold Talks With Zelenskiy After Voicing Opposition To Ukraine Joining NATO,Radio Free Europe/Radio Liberty,7 hours ago,2024-06-06 00:29:41.714197,"U.S. President Joe Biden will meet with his Ukrainian counterpart, Volodymyr Zelenskiy, during a trip to France this week to seek ways to further support...",https://www.rferl.org/a/zelenskiy-normandy-biden-macron-meloni-puglia-/32979782.html&ved=2ahUKEwji7barusaGAxVTGtAFHWUCAdE4ZBDF9AF6BAgAEAI&usg=AOvVaw2fRWX1UHGNmhYq2A-vB2M0,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
US warns its dual citizens will be stuck in Ukraine amid mobilization drive,POLITICO.eu,7 hours ago,2024-06-06 00:29:41.717070,The new rule closes a loophole which allowed dual citizens who hold a permanent residency abroad to leave Ukraine.,https://www.politico.eu/article/us-ukraine-law-dual-citizens-stuck-mobilization-drive/&ved=2ahUKEwji7barusaGAxVTGtAFHWUCAdE4ZBDF9AF6BAgEEAI&usg=AOvVaw3zEloxQrOKpzPDKXM-Zd3V,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Ukraine Attacks Russian Soil Using U.S.-Made Weapons,Democracy Now!,7 hours ago,2024-06-06 00:29:41.719793,Ukraine has reportedly attacked Russian soil for the first time using a U.S.-made artillery system. This comes just days after the Biden administration gave...,https://www.democracynow.org/2024/6/5/headlines/ukraine_attacks_russian_soil_using_us_made_weapons&ved=2ahUKEwji7barusaGAxVTGtAFHWUCAdE4ZBDF9AF6BAgDEAI&usg=AOvVaw0NHNASp0lLAXWkAU6VHqUS,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Russia Destroys Over Half of Ukraine's Power Generation – FT Reports,Kyiv Post,8 hours ago,2024-06-05 23:29:41.722512,The prospect of Ukraine suffering severe power cuts this winter is looming over the whole country in the wake of a Russian campaign to target thermal and...,https://www.kyivpost.com/post/33825&ved=2ahUKEwji7barusaGAxVTGtAFHWUCAdE4ZBDF9AF6BAgFEAI&usg=AOvVaw0b14mkOUOSTsY8JG9LdFQz,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
D-Day anniversary: Child of French resistance fighters troubled by Ukraine war,Sky News,8 hours ago,2024-06-05 23:29:41.725300,"Hust as it was in 1944, Pegasus Bridge was overlooked by the Cafe Gondree, named for the family who run it. Back then, the events were watched by...",https://news.sky.com/story/d-day-anniversary-child-of-french-resistance-fighters-troubled-by-ukraine-war-13148304&ved=2ahUKEwji7barusaGAxVTGtAFHWUCAdE4ZBDF9AF6BAgBEAI&usg=AOvVaw2wym-N5UA1F-pT-VXRcQ7j,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
12 EU countries urge Belgium to accelerate negotiations on Ukraine and Moldova's accession,Українська правда,8 hours ago,2024-06-05 23:29:41.728011,"Martin Dvořák, Czech Minister of European Affairs, initiated a letter calling on the Belgian presidency of the Council of the European Union to accelerate...",https://www.pravda.com.ua/eng/news/2024/06/5/7459351/&ved=2ahUKEwji7barusaGAxVTGtAFHWUCAdE4ZBDF9AF6BAgGEAI&usg=AOvVaw15WoAo9JKeILaTaeNpt8qz,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
What the West gets wrong about the war in Ukraine,New Statesman,8 hours ago,2024-06-05 23:29:41.730675,"In June 2022, speaking to a group of aspiring tech entrepreneurs in Moscow, Vladimir Putin compared himself to Peter the Great, the 18th-century tsar who...",https://www.newstatesman.com/world/europe/ukraine/2024/06/what-the-west-gets-wrong-about-the-war-in-ukraine&ved=2ahUKEwji7barusaGAxVTGtAFHWUCAdE4ZBDF9AF6BAgIEAI&usg=AOvVaw13-hIe3RVsDIppmOeo4737,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
The sun rises over Normandy's beaches on D-Day's 80th anniversary,AP News,1 hour ago,2024-06-06 06:29:42.298079,The sun is rising again over Normandy beaches where soldiers fought and died exactly 80 years ago on D-Day.,https://apnews.com/article/d-day-france-russia-ukraine-wwii-7b6896a9d891fb2d2f75b29e1cfd67ad&ved=2ahUKEwjkztKrusaGAxUx4skDHR5vBI4QxfQBegQIBRAC&usg=AOvVaw26W9T6sJXfMfWF7jksxmtl,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"Slamming China over its stance on Russia and the war, Ukraine might have made a big miscalculation",CNBC,1 hour ago,2024-06-06 06:29:42.326533,"Ukrainian President Volodymyr Zelenskyy's very public criticism of China over its relationship with Russia, and cool stance toward a forthcoming peace...",https://www.cnbc.com/2024/06/06/ukraines-criticism-of-china-and-its-stance-on-russia-could-backfire.html&ved=2ahUKEwjkztKrusaGAxUx4skDHR5vBI4QxfQBegQICRAC&usg=AOvVaw1DYxGzPqBWWuwncvLsD5fd,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"Putin warns Russia could provide weapons to strike NATO allies, Western targets",Australian Broadcasting Corporation,1 hour ago,2024-06-06 06:29:42.350830,Russia could arm countries with long-range weapons to strike Western targets in response to NATO allies allowing Ukraine to use their arms to attack Russian...,https://www.abc.net.au/news/2024-06-06/putin-warns-russie-could-provide-weapons-to-strike-west/103944466&ved=2ahUKEwjkztKrusaGAxUx4skDHR5vBI4QxfQBegQIAxAC&usg=AOvVaw0eDpjsvDndPxoAgSebo-Qf,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"Ukraine-bound passenger train collides with freighter in Czechia, at least 4 dead",The Kyiv Independent,2 hours ago,2024-06-06 05:29:42.374621,Ukrainian Railways said there were no fatalities or injuries in the car trains with passengers heading to Chop.,https://kyivindependent.com/ukraine-bound-passenger-train-collides-with-freighter-in-czechia-casualties-reported/&ved=2ahUKEwjkztKrusaGAxUx4skDHR5vBI4QxfQBegQIBBAC&usg=AOvVaw0aUE0A9U3jqTibpQ37KRcw,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"General Staff: Russia has lost 515,000 troops in Ukraine since Feb. 24, 2022",The Kyiv Independent,2 hours ago,2024-06-06 05:29:42.401051,This number includes 1300 casualties Russian forces suffered just over the past day.,https://kyivindependent.com/general-staff-russia-has-lost-515-000-troops-in-ukraine-since-feb-24-2022/&ved=2ahUKEwjkztKrusaGAxUx4skDHR5vBI4QxfQBegQIARAC&usg=AOvVaw3lDyWvTHE0mCtKOm94F3go,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Russian war losses in Ukraine reach 515K,Ukrinform,2 hours ago,2024-06-06 05:29:42.424711,"The total combat losses the Russian invasion troops sustained in Ukraine from February 24, 2022 to June 6, 2024 amount to an estimated 515000,...",https://www.ukrinform.net/rubric-ato/3871895-russian-war-losses-in-ukraine-reach-515k.html&ved=2ahUKEwjkztKrusaGAxUx4skDHR5vBI4QxfQBegQICBAC&usg=AOvVaw10WS1NFcKwgACJpjITXh69,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
France to provide Ukraine over $700 million in critical infrastructure support,The Kyiv Independent,2 hours ago,2024-06-06 05:29:42.451224,"The funds will primarily focus on projects related to Ukraine's transportation and energy infrastructure, hit hard by heavy Russian assaults in 2024.",https://kyivindependent.com/france-to-provide-ukraine-over-700-million-in-critical-infrastructure-support/&ved=2ahUKEwjkztKrusaGAxUx4skDHR5vBI4QxfQBegQIBhAC&usg=AOvVaw1ypLAhFnS-3NLWWKpb9qbH,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
